,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
1150,0,21,Sunday,11,1,1,36,49,normal
1151,0,21,Sunday,10,2,1,15,28,normal
1152,0,22,Saturday,10,3,0,33,46,normal
1153,0,22,Saturday,14,3,0,23,40,normal
1154,0,22,Saturday,11,5,1,11,28,low
1155,0,22,Saturday,10,1,1,34,46,normal
1156,0,22,Saturday,20,4,1,17,42,normal
1157,0,22,Saturday,17,5,0,24,46,normal
1158,0,22,Saturday,12,2,1,18,33,normal
1159,0,22,Saturday,15,0,1,16,32,normal
1160,0,22,Saturday,19,5,0,15,39,normal
1161,0,22,Saturday,11,3,1,39,54,normal
1162,0,22,Saturday,14,5,0,10,29,low
1163,0,22,Saturday,20,0,1,33,54,normal
1164,0,22,Saturday,13,1,1,33,48,normal
1165,0,22,Saturday,18,2,1,12,33,low
1166,0,22,Saturday,19,2,1,23,45,normal
1167,0,22,Saturday,10,4,0,36,50,normal
1168,0,22,Saturday,13,4,0,17,34,normal
1169,0,22,Saturday,86,28,2,18,134,normal
1170,0,22,Saturday,59,29,9,14,111,normal
1171,0,22,Saturday,102,20,9,13,144,normal
1172,0,22,Saturday,114,28,8,16,166,normal
1173,0,22,Saturday,87,23,5,0,115,normal
1174,0,22,Saturday,88,5,8,13,114,normal
1175,0,22,Saturday,83,6,4,9,102,low
1176,0,22,Saturday,150,19,24,3,196,heavy
1177,0,22,Saturday,148,35,46,1,230,heavy
1178,0,22,Saturday,146,23,23,4,196,heavy
1179,0,22,Saturday,140,21,39,3,203,heavy
1180,0,22,Saturday,149,36,35,1,221,heavy
1181,0,22,Saturday,125,34,42,0,201,heavy
1182,0,22,Saturday,147,34,20,5,206,heavy
1183,0,22,Saturday,128,33,21,4,186,heavy
1184,0,22,Saturday,111,38,50,5,204,heavy
1185,0,22,Saturday,144,20,32,4,200,heavy
1186,0,22,Saturday,121,14,23,1,159,normal
1187,0,22,Saturday,136,36,40,4,216,heavy
1188,0,22,Saturday,114,21,23,1,159,normal
1189,0,22,Saturday,75,17,37,29,158,high
1190,0,22,Saturday,34,5,27,22,88,normal
1191,0,22,Saturday,45,6,7,15,73,normal
1192,0,22,Saturday,65,10,6,27,108,normal
1193,0,22,Saturday,67,25,20,18,130,normal
1194,0,22,Saturday,50,25,25,28,128,high
1195,0,22,Saturday,37,19,38,12,106,normal
1196,0,22,Saturday,36,8,3,29,76,normal
1197,0,22,Saturday,63,5,8,23,99,normal
1198,0,22,Saturday,67,5,7,22,101,normal
1199,0,22,Saturday,36,9,14,22,81,normal
1200,0,22,Saturday,57,8,10,22,97,normal
1201,0,22,Saturday,65,7,14,25,111,normal
1202,0,22,Saturday,54,10,3,29,96,normal
1203,0,22,Saturday,41,5,4,25,75,normal
1204,0,22,Saturday,43,9,3,25,80,normal
1205,0,22,Saturday,9,27,32,17,85,normal
1206,0,22,Saturday,101,28,18,20,167,normal
1207,0,22,Saturday,99,16,16,18,149,normal
1208,0,22,Saturday,20,27,32,12,91,normal
1209,0,22,Saturday,96,16,39,17,168,heavy
1210,0,22,Saturday,62,28,18,20,128,normal
1211,0,22,Saturday,58,27,17,5,107,normal
1212,0,22,Saturday,60,18,28,12,118,high
1213,0,22,Saturday,81,26,13,17,137,normal
1214,0,22,Saturday,118,15,27,13,173,heavy
1215,0,22,Saturday,53,12,25,20,110,normal
1216,0,22,Saturday,132,12,27,9,180,heavy
1217,0,22,Saturday,149,14,50,5,218,heavy
1218,0,22,Saturday,106,35,41,5,187,heavy
1219,0,22,Saturday,150,29,27,7,213,heavy
1220,0,22,Saturday,110,30,46,5,191,heavy
1221,0,22,Saturday,129,35,34,5,203,heavy
1222,0,22,Saturday,133,21,26,5,185,heavy
1223,0,22,Saturday,148,34,45,7,234,heavy
1224,0,22,Saturday,144,39,43,8,234,heavy
1225,0,22,Saturday,126,27,44,8,205,heavy
1226,0,22,Saturday,103,34,49,5,191,heavy
1227,0,22,Saturday,96,7,13,30,146,high
1228,0,22,Saturday,54,17,17,19,107,normal
1229,0,22,Saturday,98,16,17,15,146,normal
1230,0,22,Saturday,72,6,19,8,105,normal
1231,0,22,Saturday,69,23,12,31,135,high
1232,0,22,Saturday,85,13,16,24,138,high
1233,0,22,Saturday,102,22,12,9,145,normal
1234,0,22,Saturday,103,14,20,14,151,normal
1235,0,22,Saturday,80,12,10,22,124,high
1236,0,22,Saturday,63,18,11,5,97,low
1237,0,22,Saturday,84,21,13,9,127,normal
1238,0,22,Saturday,72,10,10,29,121,high
1239,0,22,Saturday,79,22,17,13,131,normal
1240,0,22,Saturday,12,5,0,27,44,normal
1241,0,22,Saturday,19,1,1,38,59,normal
1242,0,22,Saturday,14,3,0,33,50,normal
1243,0,22,Saturday,16,3,1,37,57,normal
1244,0,22,Saturday,14,5,0,37,56,normal
1245,0,22,Saturday,11,2,1,20,34,normal
1246,0,22,Saturday,20,3,0,25,48,normal
1247,0,22,Saturday,20,0,1,30,51,normal
1248,0,23,Monday,13,2,1,17,33,normal
1249,0,23,Monday,20,1,1,19,41,normal
1250,0,23,Monday,10,2,1,12,25,low
1251,0,23,Monday,14,2,0,25,41,normal
1252,0,23,Monday,12,0,1,16,29,normal
1253,0,23,Monday,11,5,1,31,48,normal
1254,0,23,Monday,13,1,1,16,31,normal
1255,0,23,Monday,17,3,0,10,30,low
1256,0,23,Monday,11,1,0,22,34,normal
1257,0,23,Monday,10,4,1,16,31,normal
1258,0,23,Monday,15,3,1,32,51,normal
1259,0,23,Monday,10,0,0,22,32,normal
1260,0,23,Monday,20,1,1,16,38,normal
1261,0,23,Monday,16,1,1,15,33,normal
1262,0,23,Monday,14,4,1,32,51,normal
1263,0,23,Monday,16,1,1,37,55,normal
1264,0,23,Monday,10,2,1,36,49,normal
1265,0,23,Monday,96,18,7,2,123,normal
1266,0,23,Monday,51,14,0,5,70,low
1267,0,23,Monday,63,25,2,8,98,low
1268,0,23,Monday,72,7,1,4,84,low
1269,0,23,Monday,86,18,6,1,111,low
1270,0,23,Monday,105,4,4,20,133,normal
1271,0,23,Monday,117,10,10,18,155,normal
1272,0,23,Monday,120,36,32,0,188,heavy
1273,0,23,Monday,135,20,31,0,186,heavy
1274,0,23,Monday,112,40,42,3,197,heavy
1275,0,23,Monday,135,13,20,3,171,heavy
1276,0,23,Monday,105,35,24,2,166,normal
1277,0,23,Monday,150,25,36,0,211,heavy
1278,0,23,Monday,108,27,23,2,160,normal
1279,0,23,Monday,108,40,45,1,194,heavy
1280,0,23,Monday,118,19,21,1,159,normal
1281,0,23,Monday,131,18,41,1,191,heavy
1282,0,23,Monday,148,31,20,4,203,heavy
1283,0,23,Monday,120,26,22,1,169,heavy
1284,0,23,Monday,147,12,32,0,191,heavy
1285,0,23,Monday,73,9,35,12,129,high
1286,0,23,Monday,93,21,22,29,165,high
1287,0,23,Monday,66,2,10,28,106,normal
1288,0,23,Monday,18,6,6,6,36,low
1289,0,23,Monday,78,1,16,30,125,high
1290,0,23,Monday,69,15,24,20,128,normal
1291,0,23,Monday,82,2,40,17,141,high
1292,0,23,Monday,57,9,5,23,94,normal
1293,0,23,Monday,25,5,14,26,70,normal
1294,0,23,Monday,40,9,15,28,92,normal
1295,0,23,Monday,52,6,13,21,92,normal
1296,0,23,Monday,45,8,13,29,95,normal
1297,0,23,Monday,67,10,7,25,109,normal
1298,0,23,Monday,20,8,14,30,72,normal
1299,0,23,Monday,44,8,4,29,85,normal
1300,0,23,Monday,63,5,8,29,105,normal
1301,0,23,Monday,119,15,20,13,167,normal
1302,0,23,Monday,103,10,23,7,143,normal
1303,0,23,Monday,42,14,15,14,85,normal
1304,0,23,Monday,67,20,24,12,123,normal
1305,0,23,Monday,56,18,29,17,120,high
1306,0,23,Monday,65,16,32,15,128,high
1307,0,23,Monday,107,11,26,19,163,high
1308,0,23,Monday,11,18,22,10,61,normal
1309,0,23,Monday,28,15,27,12,82,normal
1310,0,23,Monday,45,17,7,6,75,low
1311,0,23,Monday,66,12,27,6,111,normal
1312,0,23,Monday,104,40,22,9,175,heavy
1313,0,23,Monday,113,21,26,5,165,high
1314,0,23,Monday,120,29,37,6,192,heavy
1315,0,23,Monday,129,10,39,6,184,heavy
1316,0,23,Monday,119,29,40,10,198,heavy
1317,0,23,Monday,119,25,32,9,185,heavy
1318,0,23,Monday,123,10,30,7,170,heavy
1319,0,23,Monday,111,33,28,5,177,heavy
1320,0,23,Monday,110,12,47,8,177,heavy
1321,0,23,Monday,139,15,43,9,206,heavy
1322,0,23,Monday,132,29,25,7,193,heavy
1323,0,23,Monday,51,8,18,18,95,normal
1324,0,23,Monday,76,5,14,20,115,normal
1325,0,23,Monday,53,15,13,23,104,normal
1326,0,23,Monday,50,25,19,9,103,normal
1327,0,23,Monday,86,24,20,34,164,high
1328,0,23,Monday,67,23,14,13,117,normal
1329,0,23,Monday,54,9,15,7,85,low
1330,0,23,Monday,59,12,16,35,122,high
1331,0,23,Monday,109,25,15,5,154,normal
1332,0,23,Monday,73,18,10,35,136,high
1333,0,23,Monday,65,24,14,19,122,normal
1334,0,23,Monday,94,10,11,22,137,high
1335,0,23,Monday,106,9,12,31,158,high
1336,0,23,Monday,18,3,0,11,32,low
1337,0,23,Monday,17,1,1,36,55,normal
1338,0,23,Monday,12,0,0,22,34,normal
1339,0,23,Monday,11,1,0,19,31,normal
1340,0,23,Monday,16,1,0,32,49,normal
1341,0,23,Monday,12,3,1,13,29,normal
1342,0,23,Monday,14,4,1,27,46,normal
1343,0,23,Monday,11,3,1,37,52,normal
1344,0,24,Tuesday,17,2,0,18,37,normal
1345,0,24,Tuesday,18,4,1,39,62,normal
1346,0,24,Tuesday,20,4,0,32,56,normal
1347,0,24,Tuesday,15,0,0,28,43,normal
1348,0,24,Tuesday,11,4,0,12,27,low
1349,0,24,Tuesday,19,5,1,35,60,normal
1350,0,24,Tuesday,15,0,1,26,42,normal
1351,0,24,Tuesday,11,4,0,31,46,normal
1352,0,24,Tuesday,19,2,1,33,55,normal
1353,0,24,Tuesday,12,4,1,29,46,normal
1354,0,24,Tuesday,15,5,1,16,37,normal
1355,0,24,Tuesday,14,4,1,21,40,normal
1356,0,24,Tuesday,19,4,1,17,41,normal
1357,0,24,Tuesday,10,2,1,12,25,low
1358,0,24,Tuesday,10,0,0,11,21,low
1359,0,24,Tuesday,20,4,1,33,58,normal
1360,0,24,Tuesday,10,1,0,12,23,low
1361,0,24,Tuesday,73,12,5,5,95,low
1362,0,24,Tuesday,95,15,4,19,133,normal
1363,0,24,Tuesday,81,19,3,13,116,normal
1364,0,24,Tuesday,119,25,10,9,163,normal
1365,0,24,Tuesday,80,10,4,15,109,normal
1366,0,24,Tuesday,102,24,3,16,145,normal
1367,0,24,Tuesday,68,17,6,10,101,low
1368,0,24,Tuesday,109,40,38,0,187,heavy
1369,0,24,Tuesday,124,25,31,1,181,heavy
1370,0,24,Tuesday,126,22,21,1,170,heavy
1371,0,24,Tuesday,120,31,29,5,185,heavy
1372,0,24,Tuesday,101,20,47,5,173,heavy
1373,0,24,Tuesday,139,40,48,2,229,heavy
1374,0,24,Tuesday,116,23,23,4,166,normal
1375,0,24,Tuesday,101,14,24,0,139,normal
1376,0,24,Tuesday,137,40,21,5,203,heavy
1377,0,24,Tuesday,131,26,36,0,193,heavy
1378,0,24,Tuesday,114,27,45,4,190,heavy
1379,0,24,Tuesday,102,14,46,1,163,high
1380,0,24,Tuesday,116,24,32,5,177,heavy
1381,0,24,Tuesday,29,10,21,12,72,normal
1382,0,24,Tuesday,41,12,15,10,78,low
1383,0,24,Tuesday,41,9,7,27,84,normal
1384,0,24,Tuesday,90,25,26,10,151,high
1385,0,24,Tuesday,64,25,17,20,126,normal
1386,0,24,Tuesday,64,10,17,23,114,high
1387,0,24,Tuesday,69,17,5,28,119,high
1388,0,24,Tuesday,59,9,9,21,98,normal
1389,0,24,Tuesday,44,10,12,29,95,normal
1390,0,24,Tuesday,43,5,6,26,80,normal
1391,0,24,Tuesday,65,7,10,21,103,normal
1392,0,24,Tuesday,29,5,12,21,67,normal
1393,0,24,Tuesday,24,9,8,20,61,normal
1394,0,24,Tuesday,44,6,4,26,80,normal
1395,0,24,Tuesday,35,10,12,24,81,normal
1396,0,24,Tuesday,43,10,15,21,89,normal
1397,0,24,Tuesday,45,17,24,11,97,normal
1398,0,24,Tuesday,108,21,37,14,180,heavy
1399,0,24,Tuesday,53,19,33,9,114,high
1400,0,24,Tuesday,75,23,31,13,142,high
1401,0,24,Tuesday,70,18,5,19,112,normal
1402,0,24,Tuesday,52,25,15,19,111,normal
1403,0,24,Tuesday,9,18,24,9,60,normal
1404,0,24,Tuesday,47,21,9,18,95,normal
1405,0,24,Tuesday,116,20,17,19,172,heavy
1406,0,24,Tuesday,65,14,6,9,94,low
1407,0,24,Tuesday,93,12,13,13,131,normal
1408,0,24,Tuesday,100,21,45,9,175,heavy
1409,0,24,Tuesday,121,24,31,6,182,heavy
1410,0,24,Tuesday,110,15,50,5,180,heavy
1411,0,24,Tuesday,103,17,28,5,153,high
1412,0,24,Tuesday,136,38,20,5,199,heavy
1413,0,24,Tuesday,119,22,32,9,182,heavy
1414,0,24,Tuesday,132,17,36,5,190,heavy
1415,0,24,Tuesday,147,10,41,5,203,heavy
1416,0,24,Tuesday,111,12,44,6,173,heavy
1417,0,24,Tuesday,102,27,32,5,166,high
1418,0,24,Tuesday,137,25,29,7,198,heavy
1419,0,24,Tuesday,71,17,15,31,134,high
1420,0,24,Tuesday,64,25,11,15,115,normal
1421,0,24,Tuesday,70,16,15,29,130,high
1422,0,24,Tuesday,91,9,11,32,143,high
1423,0,24,Tuesday,95,6,11,35,147,high
1424,0,24,Tuesday,76,16,10,31,133,high
1425,0,24,Tuesday,87,17,18,7,129,normal
1426,0,24,Tuesday,63,22,12,29,126,high
1427,0,24,Tuesday,56,17,20,8,101,normal
1428,0,24,Tuesday,102,18,19,29,168,heavy
1429,0,24,Tuesday,60,23,10,13,106,normal
1430,0,24,Tuesday,88,6,18,25,137,high
1431,0,24,Tuesday,104,15,10,32,161,high
1432,0,24,Tuesday,16,1,1,26,44,normal
1433,0,24,Tuesday,12,1,0,12,25,low
1434,0,24,Tuesday,16,1,0,29,46,normal
1435,0,24,Tuesday,13,5,0,31,49,normal
1436,0,24,Tuesday,20,1,1,27,49,normal
1437,0,24,Tuesday,18,0,0,29,47,normal
1438,0,24,Tuesday,16,3,1,26,46,normal
1439,0,24,Tuesday,18,0,0,21,39,normal
1440,0,25,Wednesday,11,5,0,24,40,normal
1441,0,25,Wednesday,13,1,0,10,24,low
1442,0,25,Wednesday,10,1,0,26,37,normal
1443,0,25,Wednesday,19,5,1,22,47,normal
1444,0,25,Wednesday,20,0,0,10,30,low
1445,0,25,Wednesday,16,4,1,39,60,normal
1446,0,25,Wednesday,19,1,1,11,32,low
1447,0,25,Wednesday,20,4,0,38,62,normal
1448,0,25,Wednesday,15,1,1,15,32,normal
1449,0,25,Wednesday,10,0,0,33,43,normal
1450,0,25,Wednesday,20,5,0,24,49,normal
1451,0,25,Wednesday,12,2,1,35,50,normal
1452,0,25,Wednesday,10,4,1,37,52,normal
1453,0,25,Wednesday,15,4,0,38,57,normal
1454,0,25,Wednesday,19,0,1,39,59,normal
1455,0,25,Wednesday,16,4,0,35,55,normal
1456,0,25,Wednesday,20,3,1,35,59,normal
1457,0,25,Wednesday,118,1,0,4,123,normal
1458,0,25,Wednesday,89,20,4,17,130,normal
1459,0,25,Wednesday,120,18,6,13,157,normal
1460,0,25,Wednesday,85,7,3,18,113,normal
1461,0,25,Wednesday,99,8,2,14,123,normal
1462,0,25,Wednesday,59,25,2,7,93,low
1463,0,25,Wednesday,58,25,2,5,90,low
1464,0,25,Wednesday,113,40,36,4,193,heavy
1465,0,25,Wednesday,113,16,50,2,181,heavy
1466,0,25,Wednesday,121,27,50,4,202,heavy
1467,0,25,Wednesday,150,17,28,0,195,heavy
1468,0,25,Wednesday,136,29,23,0,188,heavy
1469,0,25,Wednesday,142,32,27,2,203,heavy
1470,0,25,Wednesday,106,32,42,2,182,heavy
1471,0,25,Wednesday,103,21,20,0,144,normal
1472,0,25,Wednesday,131,19,26,1,177,heavy
1473,0,25,Wednesday,133,23,21,3,180,heavy
1474,0,25,Wednesday,123,17,50,1,191,heavy
1475,0,25,Wednesday,124,21,35,2,182,heavy
1476,0,25,Wednesday,136,26,20,4,186,heavy
1477,0,25,Wednesday,92,10,39,19,160,high
1478,0,25,Wednesday,82,7,13,19,121,normal
1479,0,25,Wednesday,42,2,28,27,99,normal
1480,0,25,Wednesday,24,17,17,9,67,normal
1481,0,25,Wednesday,42,19,17,12,90,normal
1482,0,25,Wednesday,100,12,5,23,140,high
1483,0,25,Wednesday,11,25,30,22,88,normal
1484,0,25,Wednesday,27,7,10,22,66,normal
1485,0,25,Wednesday,38,7,11,20,76,normal
1486,0,25,Wednesday,49,10,6,27,92,normal
1487,0,25,Wednesday,66,9,7,28,110,normal
1488,0,25,Wednesday,70,8,3,22,103,normal
1489,0,25,Wednesday,58,7,6,27,98,normal
1490,0,25,Wednesday,53,9,13,29,104,normal
1491,0,25,Wednesday,22,5,6,26,59,normal
1492,0,25,Wednesday,40,10,11,28,89,normal
1493,0,25,Wednesday,58,13,10,12,93,low
1494,0,25,Wednesday,60,25,24,17,126,normal
1495,0,25,Wednesday,25,11,24,17,77,normal
1496,0,25,Wednesday,22,28,11,18,79,normal
1497,0,25,Wednesday,6,11,37,15,69,normal
1498,0,25,Wednesday,92,18,34,18,162,high
1499,0,25,Wednesday,97,17,38,20,172,heavy
1500,0,25,Wednesday,92,18,31,6,147,high
1501,0,25,Wednesday,74,12,17,16,119,normal
1502,0,25,Wednesday,67,22,7,5,101,low
1503,0,25,Wednesday,84,20,25,15,144,normal
1504,0,25,Wednesday,144,15,42,8,209,heavy
1505,0,25,Wednesday,120,11,47,7,185,heavy
1506,0,25,Wednesday,108,10,36,6,160,high
1507,0,25,Wednesday,141,13,50,6,210,heavy
1508,0,25,Wednesday,121,37,29,8,195,heavy
1509,0,25,Wednesday,142,40,22,6,210,heavy
1510,0,25,Wednesday,137,23,28,7,195,heavy
1511,0,25,Wednesday,117,10,27,8,162,high
1512,0,25,Wednesday,100,16,37,7,160,high
1513,0,25,Wednesday,148,11,42,8,209,heavy
1514,0,25,Wednesday,148,27,39,6,220,heavy
1515,0,25,Wednesday,65,18,20,21,124,high
1516,0,25,Wednesday,75,9,14,6,104,low
1517,0,25,Wednesday,85,15,20,29,149,high
1518,0,25,Wednesday,57,21,20,18,116,normal
1519,0,25,Wednesday,50,7,13,30,100,normal
1520,0,25,Wednesday,87,21,14,34,156,high
1521,0,25,Wednesday,64,24,11,6,105,low
1522,0,25,Wednesday,76,6,18,14,114,normal
1523,0,25,Wednesday,69,11,12,8,100,low
1524,0,25,Wednesday,76,9,17,14,116,normal
1525,0,25,Wednesday,94,8,15,5,122,normal
1526,0,25,Wednesday,104,10,16,33,163,high
1527,0,25,Wednesday,98,13,13,33,157,high
1528,0,25,Wednesday,13,5,0,18,36,normal
1529,0,25,Wednesday,17,1,0,11,29,low
1530,0,25,Wednesday,18,2,1,34,55,normal
1531,0,25,Wednesday,11,1,0,35,47,normal
1532,0,25,Wednesday,17,4,0,11,32,low
1533,0,25,Wednesday,17,1,1,23,42,normal
1534,0,25,Wednesday,17,2,0,23,42,normal
1535,0,25,Wednesday,16,4,1,30,51,normal
1536,0,26,Thursday,15,5,1,23,44,normal
1537,0,26,Thursday,18,0,0,31,49,normal
1538,0,26,Thursday,10,1,0,17,28,normal
1539,0,26,Thursday,13,2,0,32,47,normal
1540,0,26,Thursday,16,1,0,38,55,normal
1541,0,26,Thursday,11,4,0,32,47,normal
1542,0,26,Thursday,12,2,0,26,40,normal
1543,0,26,Thursday,14,2,1,14,31,normal
1544,0,26,Thursday,18,2,0,37,57,normal
1545,0,26,Thursday,17,1,1,22,41,normal
1546,0,26,Thursday,12,3,0,29,44,normal
1547,0,26,Thursday,20,5,0,30,55,normal
1548,0,26,Thursday,17,5,1,19,42,normal
1549,0,26,Thursday,12,0,1,33,46,normal
1550,0,26,Thursday,19,1,0,20,40,normal
1551,0,26,Thursday,11,4,1,38,54,normal
1552,0,26,Thursday,14,5,0,39,58,normal
1553,0,26,Thursday,102,20,4,12,138,normal
1554,0,26,Thursday,92,4,6,18,120,normal
1555,0,26,Thursday,54,14,10,16,94,normal
1556,0,26,Thursday,55,15,1,10,81,low
1557,0,26,Thursday,64,27,5,5,101,low
1558,0,26,Thursday,52,13,5,15,85,normal
1559,0,26,Thursday,73,11,4,3,91,low
1560,0,26,Thursday,106,27,45,5,183,heavy
1561,0,26,Thursday,145,21,40,5,211,heavy
1562,0,26,Thursday,133,19,28,5,185,heavy
1563,0,26,Thursday,117,31,49,0,197,heavy
1564,0,26,Thursday,146,17,34,0,197,heavy
1565,0,26,Thursday,101,35,42,3,181,heavy
1566,0,26,Thursday,103,28,32,1,164,high
1567,0,26,Thursday,150,10,26,0,186,heavy
1568,0,26,Thursday,135,23,48,0,206,heavy
1569,0,26,Thursday,104,10,48,2,164,high
1570,0,26,Thursday,144,39,50,1,234,heavy
1571,0,26,Thursday,132,10,49,0,191,heavy
1572,0,26,Thursday,142,19,31,1,193,heavy
1573,0,26,Thursday,45,4,30,29,108,normal
1574,0,26,Thursday,27,24,10,5,66,low
1575,0,26,Thursday,85,3,14,16,118,normal
1576,0,26,Thursday,84,11,27,26,148,high
1577,0,26,Thursday,90,4,10,20,124,normal
1578,0,26,Thursday,13,19,39,12,83,normal
1579,0,26,Thursday,11,1,37,9,58,normal
1580,0,26,Thursday,57,10,4,27,98,normal
1581,0,26,Thursday,52,10,9,23,94,normal
1582,0,26,Thursday,38,7,13,21,79,normal
1583,0,26,Thursday,35,7,15,24,81,normal
1584,0,26,Thursday,60,10,12,21,103,normal
1585,0,26,Thursday,70,10,3,30,113,high
1586,0,26,Thursday,34,8,6,30,78,normal
1587,0,26,Thursday,44,6,4,27,81,normal
1588,0,26,Thursday,21,5,4,25,55,normal
1589,0,26,Thursday,106,10,11,11,138,normal
1590,0,26,Thursday,82,30,32,10,154,high
1591,0,26,Thursday,57,12,9,17,95,normal
1592,0,26,Thursday,60,18,21,10,109,normal
1593,0,26,Thursday,79,17,34,8,138,high
1594,0,26,Thursday,78,29,22,13,142,normal
1595,0,26,Thursday,69,14,32,18,133,high
1596,0,26,Thursday,84,25,5,9,123,normal
1597,0,26,Thursday,62,11,28,5,106,normal
1598,0,26,Thursday,33,17,22,18,90,normal
1599,0,26,Thursday,14,21,23,6,64,normal
1600,0,26,Thursday,127,27,40,5,199,heavy
1601,0,26,Thursday,136,10,27,7,180,heavy
1602,0,26,Thursday,148,14,37,9,208,heavy
1603,0,26,Thursday,122,16,28,6,172,heavy
1604,0,26,Thursday,132,12,45,9,198,heavy
1605,0,26,Thursday,136,29,29,10,204,heavy
1606,0,26,Thursday,103,33,48,10,194,heavy
1607,0,26,Thursday,132,37,23,10,202,heavy
1608,0,26,Thursday,136,39,39,6,220,heavy
1609,0,26,Thursday,120,24,36,5,185,heavy
1610,0,26,Thursday,126,34,38,9,207,heavy
1611,0,26,Thursday,80,22,14,18,134,normal
1612,0,26,Thursday,99,9,15,29,152,high
1613,0,26,Thursday,81,21,19,7,128,normal
1614,0,26,Thursday,87,9,16,26,138,high
1615,0,26,Thursday,80,17,13,30,140,high
1616,0,26,Thursday,91,18,18,9,136,normal
1617,0,26,Thursday,90,19,15,13,137,normal
1618,0,26,Thursday,107,19,10,23,159,high
1619,0,26,Thursday,98,11,14,27,150,high
1620,0,26,Thursday,98,18,20,22,158,high
1621,0,26,Thursday,102,5,12,17,136,normal
1622,0,26,Thursday,62,13,16,28,119,high
1623,0,26,Thursday,101,15,12,35,163,high
1624,0,26,Thursday,17,5,1,16,39,normal
1625,0,26,Thursday,10,4,1,37,52,normal
1626,0,26,Thursday,16,4,0,35,55,normal
1627,0,26,Thursday,17,2,0,17,36,normal
1628,0,26,Thursday,17,0,0,27,44,normal
1629,0,26,Thursday,17,4,1,25,47,normal
1630,0,26,Thursday,15,2,0,15,32,normal
1631,0,26,Thursday,20,0,1,12,33,low
1632,0,27,Friday,16,3,0,28,47,normal
1633,0,27,Friday,13,2,1,28,44,normal
1634,0,27,Friday,15,5,0,26,46,normal
1635,0,27,Friday,15,2,1,16,34,normal
1636,0,27,Friday,12,3,0,26,41,normal
1637,0,27,Friday,15,5,0,27,47,normal
1638,0,27,Friday,20,2,0,17,39,normal
1639,0,27,Friday,12,2,0,16,30,normal
1640,0,27,Friday,19,1,0,38,58,normal
1641,0,27,Friday,16,1,1,32,50,normal
1642,0,27,Friday,12,0,0,11,23,low
1643,0,27,Friday,16,5,1,29,51,normal
1644,0,27,Friday,19,5,1,18,43,normal
1645,0,27,Friday,11,0,0,15,26,normal
1646,0,27,Friday,15,4,1,17,37,normal
1647,0,27,Friday,20,1,0,23,44,normal
1648,0,27,Friday,10,4,0,36,50,normal
1649,0,27,Friday,39,14,0,15,68,normal
1650,0,27,Friday,33,7,3,10,53,low
1651,0,27,Friday,77,8,7,15,107,normal
1652,0,27,Friday,80,18,6,11,115,normal
1653,0,27,Friday,53,11,7,15,86,normal
1654,0,27,Friday,73,17,6,13,109,normal
1655,0,27,Friday,77,20,4,13,114,normal
1656,0,27,Friday,76,14,1,12,103,low
1657,0,27,Friday,58,14,0,15,87,normal
1658,0,27,Friday,57,18,7,13,95,normal
1659,0,27,Friday,80,16,0,10,106,low
1660,0,27,Friday,38,7,1,13,59,normal
1661,0,27,Friday,53,20,6,12,91,low
1662,0,27,Friday,30,9,7,10,56,low
1663,0,27,Friday,50,19,4,10,83,low
1664,0,27,Friday,31,14,3,14,62,normal
1665,0,27,Friday,28,18,5,10,61,low
1666,0,27,Friday,31,15,4,12,62,low
1667,0,27,Friday,52,19,0,10,81,low
1668,0,27,Friday,42,9,2,13,66,normal
1669,0,27,Friday,151,55,27,2,235,heavy
1670,0,27,Friday,180,69,29,1,279,heavy
1671,0,27,Friday,149,41,23,3,216,heavy
1672,0,27,Friday,167,60,27,3,257,heavy
1673,0,27,Friday,134,45,22,3,204,heavy
1674,0,27,Friday,180,62,26,4,272,heavy
1675,0,27,Friday,156,54,25,3,238,heavy
1676,0,27,Friday,171,60,18,1,250,heavy
1677,0,27,Friday,174,53,10,3,240,heavy
1678,0,27,Friday,154,61,16,3,234,heavy
1679,0,27,Friday,161,53,11,1,226,heavy
1680,0,27,Friday,148,48,13,2,211,heavy
1681,0,27,Friday,136,60,27,2,225,heavy
1682,0,27,Friday,143,68,16,0,227,heavy
1683,0,27,Friday,152,51,22,2,227,heavy
1684,0,27,Friday,132,58,15,4,209,heavy
1685,0,27,Friday,155,58,15,4,232,heavy
1686,0,27,Friday,144,62,12,3,221,heavy
1687,0,27,Friday,161,51,20,1,233,heavy
1688,0,27,Friday,137,46,13,2,198,heavy
1689,0,27,Friday,149,61,16,1,227,heavy
1690,0,27,Friday,158,46,20,1,225,heavy
1691,0,27,Friday,134,65,22,0,221,heavy
1692,0,27,Friday,134,65,10,2,211,heavy
1693,0,27,Friday,73,24,4,0,101,low
1694,0,27,Friday,64,23,21,1,109,normal
1695,0,27,Friday,51,27,25,2,105,normal
1696,0,27,Friday,80,22,17,0,119,normal
1697,0,27,Friday,61,26,8,0,95,low
1698,0,27,Friday,75,24,8,0,107,low
1699,0,27,Friday,82,20,15,2,119,normal
1700,0,27,Friday,53,28,21,1,103,normal
1701,0,27,Friday,68,29,14,0,111,low
1702,0,27,Friday,63,28,22,0,113,normal
1703,0,27,Friday,76,30,20,1,127,normal
1704,0,27,Friday,66,23,10,0,99,low
1705,0,27,Friday,50,23,1,0,74,low
